Date,Close
31-12-2001,10.81999969
02-01-2002,10.96000004
03-01-2002,11.89999962
04-01-2002,12.25
07-01-2002,12.34000015
08-01-2002,11.85000038
09-01-2002,11.52999973
10-01-2002,11.03999996
11-01-2002,11.02999973
14-01-2002,10.10999966
15-01-2002,10.28999996
16-01-2002,9.130000114
17-01-2002,9.739999771
18-01-2002,10.15999985
22-01-2002,12.60000038
23-01-2002,12.47000027
24-01-2002,14.01000023
25-01-2002,14.43999958
28-01-2002,15.5
29-01-2002,14.22000027
30-01-2002,13.89999962
31-01-2002,14.18999958
01-02-2002,13.72999954
04-02-2002,12.52999973
05-02-2002,11.5
06-02-2002,11.26000023
07-02-2002,11.23999977
08-02-2002,12.52000046
11-02-2002,13.30000019
12-02-2002,12.89999962
13-02-2002,13.28999996
14-02-2002,13.88000011
15-02-2002,13.40999985
19-02-2002,13.01000023
20-02-2002,12.96000004
21-02-2002,13.26000023
22-02-2002,13.06999969
25-02-2002,13.72999954
26-02-2002,14.39999962
27-02-2002,14.27000046
28-02-2002,14.10000038
01-03-2002,15.39000034
04-03-2002,16.47999954
05-03-2002,15.97000027
06-03-2002,16.32999992
07-03-2002,15.61999989
08-03-2002,16.35000038
11-03-2002,16.70999908
12-03-2002,16.30999947
13-03-2002,15.73999977
14-03-2002,14.47999954
15-03-2002,14.02999973
18-03-2002,15.01000023
19-03-2002,14.65999985
20-03-2002,14.5
21-03-2002,15.17000008
22-03-2002,15.52999973
25-03-2002,14.73999977
26-03-2002,14.82999992
27-03-2002,14.25
28-03-2002,14.30000019
01-04-2002,14.80000019
02-04-2002,14.25
03-04-2002,13.67000008
04-04-2002,13.53999996
05-04-2002,13.5
08-04-2002,13.94999981
09-04-2002,13.60000038
10-04-2002,13.47999954
11-04-2002,12.73999977
12-04-2002,13.31000042
15-04-2002,13.89000034
16-04-2002,14.01000023
17-04-2002,14.81999969
18-04-2002,14.26000023
19-04-2002,14.52999973
22-04-2002,14.31000042
23-04-2002,14.06000042
24-04-2002,16.79000092
25-04-2002,16.81999969
26-04-2002,16.90999985
29-04-2002,16.18000031
30-04-2002,16.69000053
01-05-2002,16.48999977
02-05-2002,16.31999969
03-05-2002,16.04999924
06-05-2002,16.12000084
07-05-2002,16.11000061
08-05-2002,17.31999969
09-05-2002,17.72999954
10-05-2002,16.94000053
13-05-2002,17.31999969
14-05-2002,18.80999947
15-05-2002,19.94000053
16-05-2002,19.61000061
17-05-2002,19.15999985
20-05-2002,19.38999939
21-05-2002,18.76000023
22-05-2002,18.75
23-05-2002,19.45000076
24-05-2002,19.46999931
28-05-2002,19.05999947
29-05-2002,18.90999985
30-05-2002,18.37000084
31-05-2002,18.22999954
03-06-2002,17.95999908
04-06-2002,17.96999931
05-06-2002,17.98999977
06-06-2002,18.17000008
07-06-2002,18.57999992
10-06-2002,17.29999924
11-06-2002,17.13999939
12-06-2002,17.07999992
13-06-2002,17.43000031
14-06-2002,16.81999969
17-06-2002,18.40999985
18-06-2002,18.78000069
19-06-2002,18.29999924
20-06-2002,17.54999924
21-06-2002,17.53000069
24-06-2002,17.51000023
25-06-2002,15.34000015
26-06-2002,15.85000038
27-06-2002,15.85999966
28-06-2002,16.25
01-07-2002,13.55000019
02-07-2002,13.31999969
03-07-2002,14.25
05-07-2002,15.21000004
08-07-2002,14.93999958
09-07-2002,15.60000038
10-07-2002,14.96000004
11-07-2002,15.55000019
12-07-2002,15.43000031
15-07-2002,15.93999958
16-07-2002,16.29000092
17-07-2002,16.15999985
18-07-2002,15.55000019
19-07-2002,15.28999996
22-07-2002,15.5
23-07-2002,14.55000019
24-07-2002,14.10000038
25-07-2002,12.48999977
26-07-2002,12.93000031
29-07-2002,14.32999992
30-07-2002,14.77000046
31-07-2002,14.44999981
01-08-2002,14.15999985
02-08-2002,13.84000015
05-08-2002,12.86999989
06-08-2002,13.73999977
07-08-2002,13.60000038
08-08-2002,13.89999962
09-08-2002,14.26000023
12-08-2002,14.46000004
13-08-2002,13.93000031
14-08-2002,13.90999985
15-08-2002,14.61999989
16-08-2002,14.89999962
19-08-2002,15.5
20-08-2002,15.97999954
21-08-2002,15.38000011
22-08-2002,15.72999954
23-08-2002,15.17000008
26-08-2002,14.93000031
27-08-2002,14.52000046
28-08-2002,14.56999969
29-08-2002,15.14000034
30-08-2002,14.93999958
03-09-2002,14.60000038
04-09-2002,14.82999992
05-09-2002,14.25
06-09-2002,15.31000042
09-09-2002,16.51000023
10-09-2002,17.12999916
11-09-2002,17.11000061
12-09-2002,16.75
13-09-2002,16.61000061
16-09-2002,16.70999908
17-09-2002,17.35000038
18-09-2002,17.72999954
19-09-2002,17.20999908
20-09-2002,15.85999966
23-09-2002,16.04999924
24-09-2002,15.93000031
25-09-2002,15.72999954
26-09-2002,17.14999962
27-09-2002,17.01000023
30-09-2002,15.93000031
01-10-2002,16.95000076
02-10-2002,17.01000023
03-10-2002,16.75
04-10-2002,16.54999924
07-10-2002,16.63999939
08-10-2002,16.94000053
09-10-2002,16.86000061
10-10-2002,17.95999908
11-10-2002,18.45999908
14-10-2002,19.20000076
15-10-2002,18.94000053
16-10-2002,19.48999977
17-10-2002,18.73999977
18-10-2002,19.04000092
21-10-2002,19.26000023
22-10-2002,19.37999916
23-10-2002,19.75
24-10-2002,19.86000061
25-10-2002,19.29999924
28-10-2002,18.59000015
29-10-2002,18.56999969
30-10-2002,19.07999992
31-10-2002,19.36000061
01-11-2002,19.79999924
04-11-2002,18.78000069
05-11-2002,18.71999931
06-11-2002,19.34000015
07-11-2002,19.12000084
08-11-2002,19.51000023
11-11-2002,19
12-11-2002,19.81999969
13-11-2002,20.40999985
14-11-2002,21.20999908
15-11-2002,22.20999908
18-11-2002,22.42000008
19-11-2002,21.29000092
20-11-2002,22.89999962
21-11-2002,23.39999962
22-11-2002,23.98999977
25-11-2002,24.25
26-11-2002,23.39999962
27-11-2002,24.07999992
29-11-2002,23.35000038
02-12-2002,24.11000061
03-12-2002,23.73999977
04-12-2002,23.38999939
05-12-2002,22.57999992
06-12-2002,22.61000061
09-12-2002,21.68000031
10-12-2002,21.86000061
11-12-2002,22.12999916
12-12-2002,22.29999924
13-12-2002,22.18000031
16-12-2002,22.51000023
17-12-2002,22.45999908
18-12-2002,22.10000038
19-12-2002,21.69000053
20-12-2002,21.93000031
23-12-2002,22.23999977
24-12-2002,21.87999916
26-12-2002,20.29999924
27-12-2002,18.86000061
30-12-2002,19.25
31-12-2002,18.88999939
02-01-2003,19.56999969
03-01-2003,20.52000046
06-01-2003,20.70000076
07-01-2003,21.54999924
08-01-2003,21.02000046
09-01-2003,21.45000076
10-01-2003,21.31999969
13-01-2003,22.04000092
14-01-2003,22.73999977
15-01-2003,22.27000046
16-01-2003,21.79999924
17-01-2003,21.39999962
21-01-2003,21.07999992
22-01-2003,21.17000008
23-01-2003,21.79000092
24-01-2003,22.11000061
27-01-2003,21.78000069
28-01-2003,21.62000084
29-01-2003,22.07999992
30-01-2003,21.81999969
31-01-2003,21.85000038
03-02-2003,22.15999985
04-02-2003,22.04999924
05-02-2003,22.17000008
06-02-2003,22.09000015
07-02-2003,21.44000053
10-02-2003,21.39999962
11-02-2003,20.78000069
12-02-2003,21.12999916
13-02-2003,20.05999947
14-02-2003,20.05999947
18-02-2003,21.38999939
19-02-2003,21.19000053
20-02-2003,21.36000061
21-02-2003,21.78000069
24-02-2003,21.78000069
25-02-2003,21.87999916
26-02-2003,21.63999939
27-02-2003,21.62000084
28-02-2003,22.01000023
03-03-2003,21.80999947
04-03-2003,22.27000046
05-03-2003,22.42000008
06-03-2003,22.69000053
07-03-2003,22.96999931
10-03-2003,22.87999916
11-03-2003,22.78000069
12-03-2003,23.36000061
13-03-2003,24.42000008
14-03-2003,24.70999908
17-03-2003,26.54999924
18-03-2003,26.78000069
19-03-2003,26.54000092
20-03-2003,27.45000076
21-03-2003,27.93000031
24-03-2003,26.22999954
25-03-2003,26.89999962
26-03-2003,27.76000023
27-03-2003,27.77000046
28-03-2003,27.18000031
31-03-2003,26.03000069
01-04-2003,25.54000092
02-04-2003,26.37999916
03-04-2003,26.64999962
04-04-2003,26.21999931
07-04-2003,26.81999969
08-04-2003,26.52000046
09-04-2003,25.05999947
10-04-2003,25.67000008
11-04-2003,25.75
14-04-2003,25.04999924
15-04-2003,25.12999916
16-04-2003,24.37999916
17-04-2003,24.98999977
21-04-2003,25.25
22-04-2003,25.57999992
23-04-2003,25.43000031
24-04-2003,25.12000084
25-04-2003,28.96999931
28-04-2003,29.11000061
29-04-2003,28.88999939
30-04-2003,28.69000053
01-05-2003,28.65999985
02-05-2003,29.43000031
05-05-2003,29.95999908
06-05-2003,30.87999916
07-05-2003,30.70000076
08-05-2003,30.45000076
09-05-2003,30.95999908
12-05-2003,31.70000076
13-05-2003,32.95000076
14-05-2003,32.59999847
15-05-2003,32.63000107
16-05-2003,33.04999924
19-05-2003,31.55999947
20-05-2003,31.47999954
21-05-2003,31.75
22-05-2003,33
23-05-2003,32.72000122
27-05-2003,34.84999847
28-05-2003,34.86000061
29-05-2003,35.54999924
30-05-2003,35.88999939
02-06-2003,35.40000153
03-06-2003,35.22999954
04-06-2003,35.38999939
05-06-2003,35.52000046
06-06-2003,33.34999847
09-06-2003,33.68000031
10-06-2003,34.06999969
11-06-2003,34.65000153
12-06-2003,35.20000076
13-06-2003,34.13000107
16-06-2003,35.84000015
17-06-2003,35.84000015
18-06-2003,35.84999847
19-06-2003,35.5
20-06-2003,35.04000092
23-06-2003,35.58000183
24-06-2003,35.40000153
25-06-2003,35.38999939
26-06-2003,36.72000122
27-06-2003,36.29999924
30-06-2003,36.31999969
01-07-2003,37.25
02-07-2003,37.84999847
03-07-2003,37.91999817
07-07-2003,39.04999924
08-07-2003,40.50999832
09-07-2003,40.5
10-07-2003,38.25
11-07-2003,37.65000153
14-07-2003,39.27000046
15-07-2003,38.43000031
16-07-2003,37.68000031
17-07-2003,36.31999969
18-07-2003,34.97999954
21-07-2003,35.33000183
22-07-2003,34.86999893
23-07-2003,40.11000061
24-07-2003,41.31000137
25-07-2003,41.59999847
28-07-2003,42.08000183
29-07-2003,41.38999939
30-07-2003,40.65999985
31-07-2003,41.63999939
01-08-2003,40.02999878
04-08-2003,39.65000153
05-08-2003,38.66999817
06-08-2003,38.93999863
07-08-2003,39.00999832
08-08-2003,39.15000153
11-08-2003,38.93000031
12-08-2003,39.84999847
13-08-2003,40.20999908
14-08-2003,40.29999924
15-08-2003,40.09999847
18-08-2003,43.02000046
19-08-2003,43.56999969
20-08-2003,43.75999832
21-08-2003,45.70000076
22-08-2003,45.22000122
25-08-2003,45.84999847
26-08-2003,45.93000031
27-08-2003,45.88000107
28-08-2003,45.93999863
29-08-2003,46.31999969
02-09-2003,47.33000183
03-09-2003,46.18999863
04-09-2003,47.29000092
05-09-2003,46.52000046
08-09-2003,47.27999878
09-09-2003,46.68000031
10-09-2003,46.22000122
11-09-2003,45.18999863
12-09-2003,45.68000031
15-09-2003,45.50999832
16-09-2003,46.24000168
17-09-2003,46.15999985
18-09-2003,47.88999939
19-09-2003,47.58000183
22-09-2003,47.47000122
23-09-2003,50.43999863
24-09-2003,49.61000061
25-09-2003,50.04999924
26-09-2003,48.56000137
29-09-2003,49.86000061
30-09-2003,48.43000031
01-10-2003,49.11999893
02-10-2003,50.09000015
03-10-2003,52.88999939
06-10-2003,54.15000153
07-10-2003,54.90999985
08-10-2003,55.70000076
09-10-2003,57.86000061
10-10-2003,58.06000137
13-10-2003,58.29999924
14-10-2003,59.90999985
15-10-2003,58.54999924
16-10-2003,59.90999985
17-10-2003,59.68999863
20-10-2003,59.59000015
21-10-2003,59.34999847
22-10-2003,54.02999878
23-10-2003,54.31999969
24-10-2003,54.50999832
27-10-2003,54.81999969
28-10-2003,56.72999954
29-10-2003,56.68999863
30-10-2003,55.83000183
31-10-2003,54.43000031
03-11-2003,56.74000168
04-11-2003,56.86000061
05-11-2003,56.74000168
06-11-2003,54.99000168
07-11-2003,54.31000137
10-11-2003,51.97999954
11-11-2003,52.22999954
12-11-2003,54.13000107
13-11-2003,54.79999924
14-11-2003,52.45000076
17-11-2003,50.36000061
18-11-2003,48.5
19-11-2003,49.52999878
20-11-2003,48.84999847
21-11-2003,48.58000183
24-11-2003,51.33000183
25-11-2003,52.47000122
26-11-2003,52.95999908
28-11-2003,53.97000122
01-12-2003,54.65000153
02-12-2003,53.93000031
03-12-2003,51.50999832
04-12-2003,51.79999924
05-12-2003,51.56000137
08-12-2003,51.08000183
09-12-2003,49.34000015
10-12-2003,49.20000076
11-12-2003,50.79999924
12-12-2003,50.99000168
15-12-2003,50.40999985
16-12-2003,49.5
17-12-2003,47.58000183
18-12-2003,48.75
19-12-2003,49.24000168
22-12-2003,49.88999939
23-12-2003,52.47999954
24-12-2003,53.31999969
26-12-2003,53.47000122
29-12-2003,53.47000122
30-12-2003,52.83000183
31-12-2003,52.61999893
02-01-2004,51.90000153
05-01-2004,53.27000046
06-01-2004,53.02999878
07-01-2004,51.90000153
08-01-2004,50.24000168
09-01-2004,51.59000015
12-01-2004,52.95000076
13-01-2004,54.90999985
14-01-2004,55.79999924
15-01-2004,56.18000031
16-01-2004,55.72000122
20-01-2004,56.61000061
21-01-2004,56.20000076
22-01-2004,57.18000031
23-01-2004,57.11000061
26-01-2004,57.02999878
27-01-2004,55.74000168
28-01-2004,51.95999908
29-01-2004,49.22000122
30-01-2004,50.40000153
02-02-2004,48.27000046
03-02-2004,44.93999863
04-02-2004,45.38999939
05-02-2004,46.04000092
06-02-2004,46.34999847
09-02-2004,45.86000061
10-02-2004,45.59000015
11-02-2004,47.13999939
12-02-2004,47.06000137
13-02-2004,46.38000107
17-02-2004,45.52999878
18-02-2004,44.86999893
19-02-2004,44.65000153
20-02-2004,45.16999817
23-02-2004,43.97000122
24-02-2004,42.31999969
25-02-2004,42.93999863
26-02-2004,43.65000153
27-02-2004,43.00999832
01-03-2004,42.97000122
02-03-2004,42.00999832
03-03-2004,43.16999817
04-03-2004,44.38999939
05-03-2004,44.09000015
08-03-2004,43.5
09-03-2004,42.70999908
10-03-2004,41.54999924
11-03-2004,41.27999878
12-03-2004,42.43999863
15-03-2004,41.08000183
16-03-2004,42.13000107
17-03-2004,42.79999924
18-03-2004,43.00999832
19-03-2004,42.79999924
22-03-2004,40.84999847
23-03-2004,40.22999954
24-03-2004,39.63000107
25-03-2004,41.99000168
26-03-2004,41.70000076
29-03-2004,42.75999832
30-03-2004,43.79999924
31-03-2004,43.27999878
01-04-2004,44.74000168
02-04-2004,46.09000015
05-04-2004,46.95999908
06-04-2004,46.43999863
07-04-2004,45.84999847
08-04-2004,48.09999847
12-04-2004,47.95999908
13-04-2004,46.58000183
14-04-2004,46.79000092
15-04-2004,46.99000168
16-04-2004,45.5
19-04-2004,47.11000061
20-04-2004,45.20000076
21-04-2004,45.72000122
22-04-2004,48.86000061
23-04-2004,46.29000092
26-04-2004,47.25
27-04-2004,48
28-04-2004,46.97000122
29-04-2004,46.18999863
30-04-2004,43.59999847
03-05-2004,44.40999985
04-05-2004,43.95000076
05-05-2004,44.25999832
06-05-2004,43.13999939
07-05-2004,41.90000153
10-05-2004,41.25999832
11-05-2004,42.70000076
12-05-2004,43.02000046
13-05-2004,43.61000061
14-05-2004,43.04999924
17-05-2004,42.08000183
18-05-2004,41.99000168
19-05-2004,41.68999863
20-05-2004,40.97999954
21-05-2004,41.16999817
24-05-2004,41.63000107
25-05-2004,43.61999893
26-05-2004,44.68999863
27-05-2004,47.61999893
28-05-2004,48.5
01-06-2004,50.22999954
02-06-2004,50.34999847
03-06-2004,49.40000153
04-06-2004,50.95000076
07-06-2004,51.75999832
08-06-2004,51.93999863
09-06-2004,50.24000168
10-06-2004,49.93999863
14-06-2004,49.25
15-06-2004,50.11000061
16-06-2004,50.56999969
17-06-2004,49.77000046
18-06-2004,49.59999847
21-06-2004,49.77000046
22-06-2004,49
23-06-2004,50.81000137
24-06-2004,51.02000046
25-06-2004,51.79999924
28-06-2004,53.38999939
29-06-2004,53.70999908
30-06-2004,54.40000153
01-07-2004,52.56000137
02-07-2004,52.59000015
06-07-2004,51.24000168
07-07-2004,51
08-07-2004,49.5
09-07-2004,48.31999969
12-07-2004,49.04999924
13-07-2004,49.59999847
14-07-2004,49.5
15-07-2004,48.66999817
16-07-2004,47.09999847
19-07-2004,46.02000046
20-07-2004,46.99000168
21-07-2004,44.75999832
22-07-2004,45.81999969
23-07-2004,39.97999954
26-07-2004,38.77999878
27-07-2004,39.11000061
28-07-2004,37.97000122
29-07-2004,38.58000183
30-07-2004,38.91999817
02-08-2004,38.29999924
03-08-2004,37.61000061
04-08-2004,37.11999893
05-08-2004,35.61000061
06-08-2004,35.49000168
09-08-2004,35.31999969
10-08-2004,37.09999847
11-08-2004,36.56000137
12-08-2004,36.29000092
13-08-2004,36.13000107
16-08-2004,37.95000076
17-08-2004,38.22999954
18-08-2004,39.36000061
19-08-2004,38.63000107
20-08-2004,39.50999832
23-08-2004,39.45000076
24-08-2004,39.04999924
25-08-2004,40.29999924
26-08-2004,40.18999863
27-08-2004,39.90000153
30-08-2004,38.31000137
31-08-2004,38.13999939
01-09-2004,38.24000168
02-09-2004,39.18000031
03-09-2004,38.74000168
07-09-2004,38.50999832
08-09-2004,38.00999832
09-09-2004,38.06999969
10-09-2004,38.56999969
13-09-2004,40.00999832
14-09-2004,42.66999817
15-09-2004,42.20999908
16-09-2004,42.56999969
17-09-2004,42.95999908
20-09-2004,43.27000046
21-09-2004,43.29000092
22-09-2004,41.38000107
23-09-2004,41.83000183
24-09-2004,40.93999863
27-09-2004,39.93000031
28-09-2004,39.43000031
29-09-2004,40.84000015
30-09-2004,40.86000061
01-10-2004,40.47000122
04-10-2004,41.00999832
05-10-2004,40.95999908
06-10-2004,41.36000061
07-10-2004,41.15000153
08-10-2004,40
11-10-2004,40.15000153
12-10-2004,40.22000122
13-10-2004,39.97999954
14-10-2004,39.09999847
15-10-2004,38.54999924
18-10-2004,39.27000046
19-10-2004,38.33000183
20-10-2004,38.34999847
21-10-2004,39.47000122
22-10-2004,34.59999847
25-10-2004,33.97000122
26-10-2004,33.83000183
27-10-2004,34.22999954
28-10-2004,34.45000076
29-10-2004,34.13000107
01-11-2004,35.09999847
02-11-2004,36.24000168
03-11-2004,35.91999817
04-11-2004,36.90999985
05-11-2004,36.56000137
08-11-2004,37.31999969
09-11-2004,37.40000153
10-11-2004,38.09000015
11-11-2004,38.83000183
12-11-2004,40.45999908
15-11-2004,40.88999939
16-11-2004,40.06999969
17-11-2004,39.90000153
18-11-2004,40.36999893
19-11-2004,38.54999924
22-11-2004,38.04999924
23-11-2004,38.31000137
24-11-2004,38.75
26-11-2004,39.09000015
29-11-2004,38.93999863
30-11-2004,39.68000031
01-12-2004,39.97999954
02-12-2004,40.16999817
03-12-2004,40.09000015
06-12-2004,39.49000168
07-12-2004,38.20000076
08-12-2004,38.72000122
09-12-2004,39.81999969
10-12-2004,39.04999924
13-12-2004,39.83000183
14-12-2004,40.43999863
15-12-2004,41
16-12-2004,40.04999924
17-12-2004,40.00999832
20-12-2004,38.95000076
21-12-2004,39.38999939
22-12-2004,39.52000046
23-12-2004,38.93000031
27-12-2004,42.25
28-12-2004,44.63000107
29-12-2004,44.81999969
30-12-2004,44.97000122
31-12-2004,44.29000092
03-01-2005,44.52000046
04-01-2005,42.13999939
05-01-2005,41.77000046
06-01-2005,41.04999924
07-01-2005,42.31999969
10-01-2005,41.84000015
11-01-2005,41.63999939
12-01-2005,42.29999924
13-01-2005,42.59999847
14-01-2005,44.54999924
18-01-2005,44.58000183
19-01-2005,43.95999908
20-01-2005,42.36000061
21-01-2005,41.15999985
24-01-2005,40.38000107
25-01-2005,40.93999863
26-01-2005,41.34000015
27-01-2005,42.31000137
28-01-2005,42.22000122
31-01-2005,43.22000122
01-02-2005,42.47999954
02-02-2005,41.88000107
03-02-2005,35.75
04-02-2005,35.72000122
07-02-2005,35.68999863
08-02-2005,36.29999924
09-02-2005,35.88999939
10-02-2005,35.77999878
11-02-2005,35.77999878
14-02-2005,36.02999878
15-02-2005,36.13999939
16-02-2005,35.65999985
17-02-2005,35.68999863
18-02-2005,35.31000137
22-02-2005,34.72000122
23-02-2005,34.13999939
24-02-2005,34.68999863
25-02-2005,34.99000168
28-02-2005,35.18000031
01-03-2005,35.38999939
02-03-2005,35.5
03-03-2005,35.65000153
04-03-2005,35.84999847
07-03-2005,36.31999969
08-03-2005,35.83000183
09-03-2005,35.40000153
10-03-2005,34.90999985
11-03-2005,34.75
14-03-2005,34.59999847
15-03-2005,34.18000031
16-03-2005,33.86999893
17-03-2005,33.97000122
18-03-2005,34.15999985
21-03-2005,33.66999817
22-03-2005,33.15000153
23-03-2005,33.18000031
24-03-2005,32.88000107
28-03-2005,33.38999939
29-03-2005,33.43000031
30-03-2005,34.31999969
31-03-2005,34.27000046
01-04-2005,34.00999832
04-04-2005,35
05-04-2005,35.27999878
06-04-2005,34.81999969
07-04-2005,34.90000153
08-04-2005,34.59999847
11-04-2005,34.59999847
12-04-2005,34.63000107
13-04-2005,34.29999924
14-04-2005,33.97000122
15-04-2005,33.02000046
18-04-2005,33
19-04-2005,32.77999878
20-04-2005,33.25
21-04-2005,33.72999954
22-04-2005,33.04000092
25-04-2005,33.52999878
26-04-2005,32.70999908
27-04-2005,31.71999931
28-04-2005,32.52000046
29-04-2005,32.36000061
02-05-2005,33.09999847
03-05-2005,33.20999908
04-05-2005,33.95999908
05-05-2005,33.95999908
06-05-2005,34.52000046
09-05-2005,34.63999939
10-05-2005,34.22999954
11-05-2005,33.81999969
12-05-2005,33.84999847
13-05-2005,33.90000153
16-05-2005,34.54000092
17-05-2005,34.72999954
18-05-2005,35.33000183
19-05-2005,35.59000015
20-05-2005,35.5
23-05-2005,35.68000031
24-05-2005,35.54000092
25-05-2005,35.25
26-05-2005,35.45000076
27-05-2005,35.5
31-05-2005,35.50999832
01-06-2005,36.5
02-06-2005,36.40999985
03-06-2005,35.59000015
06-06-2005,35.77000046
07-06-2005,35.34999847
08-06-2005,34.83000183
09-06-2005,35.20000076
10-06-2005,34.95000076
13-06-2005,34.86999893
14-06-2005,35.04000092
15-06-2005,35.24000168
16-06-2005,35.58000183
17-06-2005,35.31000137
20-06-2005,35.68999863
21-06-2005,35.38000107
22-06-2005,35.22000122
23-06-2005,35.43000031
24-06-2005,35.02000046
27-06-2005,34.5
28-06-2005,33.70999908
29-06-2005,33.34999847
30-06-2005,33.09000015
01-07-2005,32.90999985
05-07-2005,34.08000183
06-07-2005,34.06000137
07-07-2005,33.95999908
08-07-2005,34.74000168
11-07-2005,35.59000015
12-07-2005,36.31000137
13-07-2005,36.50999832
14-07-2005,37.18999863
15-07-2005,37.15000153
18-07-2005,37.18999863
19-07-2005,38.16999817
20-07-2005,38.16999817
21-07-2005,37.95000076
22-07-2005,37.95000076
25-07-2005,37.95000076
26-07-2005,37.74000168
27-07-2005,43.65000153
28-07-2005,45.68000031
29-07-2005,45.15000153
01-08-2005,44.93000031
02-08-2005,46.50999832
03-08-2005,46.11000061
04-08-2005,45.45999908
05-08-2005,45.27000046
08-08-2005,45.65999985
09-08-2005,45.93000031
10-08-2005,44.75999832
11-08-2005,45.20999908
12-08-2005,44.20000076
15-08-2005,45.04000092
16-08-2005,44.27000046
17-08-2005,44.11999893
18-08-2005,43.72999954
19-08-2005,43.72000122
22-08-2005,43.77000046
23-08-2005,43.41999817
24-08-2005,42.36999893
25-08-2005,42.31000137
26-08-2005,42.36999893
29-08-2005,42.79000092
30-08-2005,42.49000168
31-08-2005,42.70000076
01-09-2005,41.84000015
02-09-2005,41.50999832
06-09-2005,43.61999893
07-09-2005,43.72999954
08-09-2005,42.95999908
09-09-2005,42.95000076
12-09-2005,44.5
13-09-2005,43.93000031
14-09-2005,43.09999847
15-09-2005,42.70999908
16-09-2005,42.79999924
19-09-2005,42.75
20-09-2005,41.86999893
21-09-2005,41.25
22-09-2005,42.08000183
23-09-2005,42.18999863
26-09-2005,43.34000015
27-09-2005,43.15999985
28-09-2005,43.36999893
29-09-2005,44.79000092
30-09-2005,45.29999924
03-10-2005,46.00999832
04-10-2005,44.93000031
05-10-2005,44.49000168
06-10-2005,44.00999832
07-10-2005,43.72000122
10-10-2005,43.75999832
11-10-2005,43.40000153
12-10-2005,42.54999924
13-10-2005,42.61999893
14-10-2005,43.79000092
17-10-2005,45.02000046
18-10-2005,44.65000153
19-10-2005,45.86000061
20-10-2005,45.00999832
21-10-2005,45.95000076
24-10-2005,46.93000031
25-10-2005,46.16999817
26-10-2005,39.75
27-10-2005,39.06000137
28-10-2005,38.95000076
31-10-2005,39.86000061
01-11-2005,40.36999893
02-11-2005,40.75
03-11-2005,41.56000137
04-11-2005,41.09000015
07-11-2005,41.38999939
08-11-2005,41.95000076
09-11-2005,41.40000153
10-11-2005,42.18000031
11-11-2005,42.68000031
14-11-2005,42.52999878
15-11-2005,44.45000076
16-11-2005,45.29999924
17-11-2005,46.74000168
18-11-2005,47.97999954
21-11-2005,47.99000168
22-11-2005,48.84999847
23-11-2005,48.24000168
25-11-2005,48.06000137
28-11-2005,48.34999847
29-11-2005,48.54999924
30-11-2005,48.45999908
01-12-2005,49
02-12-2005,49.06000137
05-12-2005,48.83000183
06-12-2005,49.25999832
07-12-2005,48.83000183
08-12-2005,48.34999847
09-12-2005,48.74000168
12-12-2005,49.06999969
13-12-2005,49.5
14-12-2005,49.40999985
15-12-2005,49.47999954
16-12-2005,49.20999908
19-12-2005,48.36999893
20-12-2005,48.13999939
21-12-2005,48.97000122
22-12-2005,49.22000122
23-12-2005,49.22000122
27-12-2005,48.56000137
28-12-2005,48.06000137
29-12-2005,47.99000168
30-12-2005,47.15000153
03-01-2006,47.58000183
04-01-2006,47.25
05-01-2006,47.65000153
06-01-2006,47.86999893
09-01-2006,47.08000183
10-01-2006,45.65000153
11-01-2006,44.93000031
12-01-2006,44.36000061
13-01-2006,44.40000153
17-01-2006,44
18-01-2006,44.31999969
19-01-2006,44.45000076
20-01-2006,43.91999817
23-01-2006,43.72999954
24-01-2006,44.02000046
25-01-2006,43.59999847
26-01-2006,44.68000031
27-01-2006,45.22000122
30-01-2006,44.95999908
31-01-2006,44.81999969
01-02-2006,43.97999954
02-02-2006,42.74000168
03-02-2006,38.33000183
06-02-2006,37.95000076
07-02-2006,37.52000046
08-02-2006,38.16999817
09-02-2006,37.99000168
10-02-2006,38.52000046
13-02-2006,37.86000061
14-02-2006,38.25
15-02-2006,39.25999832
16-02-2006,39.15000153
17-02-2006,39.18999863
21-02-2006,38.29000092
22-02-2006,38.72000122
23-02-2006,37.90000153
24-02-2006,38.34999847
27-02-2006,38.00999832
28-02-2006,37.43999863
01-03-2006,37.11999893
02-03-2006,36.88000107
03-03-2006,37.20999908
06-03-2006,36.86000061
07-03-2006,36.93000031
08-03-2006,36.81000137
09-03-2006,36.11999893
10-03-2006,36.22000122
13-03-2006,36.18999863
14-03-2006,36.90999985
15-03-2006,36.88999939
16-03-2006,36.77000046
17-03-2006,35.99000168
20-03-2006,36.22999954
21-03-2006,35.91999817
22-03-2006,36
23-03-2006,35.68000031
24-03-2006,35.47000122
27-03-2006,35.25
28-03-2006,35.68999863
29-03-2006,36.31999969
30-03-2006,36.66999817
31-03-2006,36.52999878
03-04-2006,36.13999939
04-04-2006,36.77000046
05-04-2006,37.34000015
06-04-2006,38.50999832
07-04-2006,37.09000015
10-04-2006,36.61000061
11-04-2006,36.06000137
12-04-2006,36.13000107
13-04-2006,36.61999893
17-04-2006,35.27000046
18-04-2006,36.27999878
19-04-2006,36.88999939
20-04-2006,36.34000015
21-04-2006,36.02999878
24-04-2006,35.79000092
25-04-2006,35.54999924
26-04-2006,35.79000092
